PetID,brillo,contraste,nitidez,saturacion,pct_pixeles_oscuros,pct_pixeles_claros
ff125cf8d,0.4484692359702502,0.29889252769762875,5198.693597010834,0.3578339719029374,0.18808429118773948,0.1495785440613027
c30dd6e9a,0.6816885302793684,0.2888329012318897,959.2958027253504,0.3056909595696686,0.02963495575221239,0.3675663716814159
be9474b85,0.39481097948438637,0.26243211195471383,715.3565377120574,0.2573268427741467,0.1675925925925926,0.025405092592592594
815f4cc08,0.4224495279593319,0.18805683910736218,476.0016740968769,0.26552329944323405,0.05900462962962963,0.006882716049382716
867308404,0.38018284313725487,0.2746528355506501,1331.5672407799307,0.31468460784313723,0.25785,0.06288333333333333
258667857,0.27674725399419026,0.2275448573437479,824.6199283851151,0.2795477033405955,0.2975289351851852,0.014033564814814815
fd3172797,0.44930297385620915,0.19362656951830193,4299.323498873264,0.6862176470588235,0.0205,0.042166666666666665
8df0bb3b3,0.44542251270878724,0.21979589256143933,2285.125633538765,0.5394672476397967,0.08462222222222222,0.03854814814814815
3d0752cd9,0.5241830637254903,0.2295550279123606,1185.268569043711,0.48455906862745096,0.03368125,0.04975
6a763a055,0.5923363827136205,0.2933160976229036,584.552161023856,0.09706118433995672,0.062081939799331104,0.18867056856187292
a44d42407,0.38457382426654874,0.23151889405939516,89.1916602470992,0.22487199616688783,0.10287593984962407,0.04493421052631579
cc8401c02,0.5371972698801744,0.20656566698181644,2798.874714049822,0.1739234579248366,0.021566840277777777,0.03540798611111111
43ddb2eb4,0.548636465495289,0.2167601288016645,128.58933176437847,0.12614545454545453,0.03363636363636364,0.04079220779220779
dae92dd61,0.4763459967320261,0.23643082243141533,769.7832519449535,0.2551509168482208,0.06458912037037037,0.048721064814814814
a6ac8884b,0.5163988671023965,0.2594655858538256,1389.948531116543,0.23188091503267974,0.12011111111111111,0.04931111111111111
d50e11ec5,0.4611987543144599,0.2505922186429522,810.6159932058022,0.25039337317323934,0.04650046816479401,0.09106975655430712
27b6e5aca,0.4922087752091758,0.19036992901059505,299.7194382032868,0.3316076969049617,0.04554961089494163,0.002448119325551232
80ebea85c,0.6007077513279558,0.18001652927704698,715.928639193074,0.046634762935274444,0.0392056856187291,0.0007023411371237458
b84dad49f,0.5274218409586057,0.1430573524609714,390.9866419922173,0.13645427862503026,0.015131172839506173,0.0006867283950617284
f0a2122d4,0.3966079883805374,0.2308116851609605,783.9297167407407,0.21126710239651414,0.06748148148148148,0.10093333333333333
46d88ca3e,0.5446155918096406,0.2731970036192189,686.8832736315303,0.2075696742238562,0.033916015625,0.12455078125
c61f6507e,0.49575860566448804,0.20126247928169555,2187.6141581628394,0.29487172113289756,0.027422222222222223,0.004188888888888889
e464fcd4b,0.4947430392156863,0.3188273454673033,361.63084943750005,0.3951241176470588,0.17805833333333335,0.050508333333333336
86379f12f,0.397360949171324,0.23010288109134946,5602.187032870961,0.34984398646639053,0.0963569552188215,0.058586076466192634
392d3346e,0.25653241166258167,0.16911445516699752,1041.0311792296409,0.21894702308006533,0.14444661458333333,1.953125e-05
35c0c3aca,0.5109284313725491,0.24295846286558626,1427.9142331108335,0.2973167320261438,0.0464,0.029433333333333332
d080818c3,0.435873445163506,0.3409167524884112,1397.9869012475624,0.3385962200972343,0.3065407772304324,0.11068691844553913
6f0cb510a,0.40626851851851853,0.12987026575716396,759.8762267898936,0.38225173611111113,0.0006032986111111111,0.0
61ac3c78c,0.5209396681749623,0.24868666369472045,201.9059654601179,0.2935509213718932,0.038862876254180605,0.16849498327759196
368b2adc1,0.6211191779550936,0.2492583395115337,488.0712978282293,0.08050278924661347,0.07511090299684542,0.012418671135646688
4c594983d,0.6891888843500363,0.21477131775053837,151.30470626764912,0.10341083424110385,0.01892361111111111,0.1636284722222222
05f99fc56,0.47760465795449586,0.24106984046500102,399.87764488568564,0.11350827274116773,0.12165924276169265,0.027637806236080177
6d9b202c9,0.5605479738562091,0.18381026362641795,320.37039111659726,0.06399542483660131,0.0025666666666666667,0.0006583333333333334
54791dc58,0.4503168833076302,0.2883506916303236,1359.811249504745,0.29766519791437174,0.1575187265917603,0.10553370786516854
48b418070,0.5001687581699347,0.27134978222906114,1345.4002713155555,0.2668054901960784,0.13238333333333333,0.016225
8e0d65b3e,0.3187111764705882,0.2012577440022216,210.3707478382639,0.5302893464052287,0.23806666666666668,3.3333333333333335e-05
9a34ddc8b,0.45926571895424834,0.29474221599632733,267.5959908715972,0.23730598039215686,0.220675,0.03439166666666667
474bccd75,0.4543082685319542,0.2400399992517669,1707.666550608146,0.5466368239262815,0.07481419987349779,0.023051075268817205
e4abb93bf,0.3177611764705882,0.2579316084662908,204.60091766493056,0.24073081699346405,0.30520833333333336,0.009841666666666667
a8cdba660,0.48621877995642704,0.19340189993695744,2672.7926082961726,0.20771006535947714,0.03905555555555556,0.009366666666666667
9bcd62ef1,0.520400522875817,0.24102280482499766,628.2971947482639,0.19906310457516338,0.071375,0.04713333333333333
c3f2f166d,0.4642811328976035,0.1832256131212297,6937.499831306667,0.05723965141612201,0.04713333333333333,0.021166666666666667
687e9c33c,0.5339368968290441,0.2720372597361151,1834.8726582597196,0.18762325750612743,0.12191650390625,0.11512939453125
bb5f471dd,0.6087908042846768,0.2099071972461392,865.1699890346366,0.07445306826434278,0.04923032407407407,0.022320601851851852
dcba09ff1,0.5029024767801857,0.26074424327328516,276.67863197876784,0.18760692099337156,0.07483782986878962,0.123203228659885
d7f938acd,0.45589630246629903,0.25860760287817003,555.6638399134577,0.3589209750306373,0.01146240234375,0.1304296875
ea11b6f12,0.5446343173973709,0.20994144012516872,112.38078876395727,0.39344128662701033,0.04639513108614232,0.04147003745318352
3332eb59c,0.6061109150326797,0.19666942971959772,449.7101151299305,0.2648456209150327,0.008116666666666666,0.106025
594e3dc3f,0.5127490173997528,0.2318153962970648,2381.987336094227,0.16709100644762412,0.01800394144144144,0.11582207207207207
fbb112b7e,0.4158849019607843,0.25619995468757834,258.79132806638887,0.3171118300653595,0.22178333333333333,0.0052833333333333335
d14d62508,0.4944339370007262,0.15041898368272733,732.4433254457828,0.1249118781771968,0.008738425925925926,0.019033564814814816
747c82f83,0.5809025816993464,0.20641020352829842,1200.8413667455557,0.15018650326797386,0.018658333333333332,0.018933333333333333
c737c30d7,0.4623099673202615,0.19862907692454398,192.87928120214846,0.10129338235294118,2.0833333333333333e-05,4.1666666666666665e-05
03b0568b3,0.5237981399660105,0.19868918524911963,659.9763846758681,0.22434216524343803,0.025872762714867978,0.05615891580803861
5c28a8cec,0.4717480419164911,0.2341674977443228,3894.96224988882,0.2703987198185059,0.07049586776859504,0.04565426997245179
2c8ae4c7e,0.5088304323682598,0.21983465252181603,2365.8204891757728,0.36141162109375,0.0148095703125,0.097109375
cd7bea671,0.45126842774146697,0.2564541446246852,752.1950733424187,0.24558203219559427,0.11364197530864198,0.02631172839506173
aa189a931,0.39955912611958366,0.23959444212817,722.5802869217725,0.25947131445170657,0.13959876543209876,0.030825617283950616
3b4a987ba,0.8373725490196079,0.19134783024349794,1220.5293296588814,0.1827388653055724,0.012474226804123712,0.652233676975945
1bbb46822,0.6059850126442802,0.22897508433268124,986.9327387009013,0.21477385058591128,0.013186673564032055,0.11597556880575749
702bee848,0.6270839006899056,0.2526282554265942,1323.7012770757979,0.12980151597676107,0.020648148148148148,0.1409375
66757255c,0.7004047143548777,0.184000316723383,8516.901813151042,0.15470570079883805,0.007515432098765432,0.16420524691358024
0b0f596b5,0.556808972073678,0.22821864970790742,2412.609969575528,0.22920368389780155,0.042643939393939394,0.04168939393939394
938bcf142,0.6548839613970587,0.21237552322633757,1748.1270318310949,0.3244382021037582,0.016002604166666667,0.13079752604166667
bea72e6c5,0.4897243100944081,0.16547308142050032,2617.2913526186344,0.20233272815298958,0.015902777777777776,0.0075
52e555a3a,0.5367335947712418,0.25924956851116254,359.3581626441666,0.4889262418300654,0.018958333333333334,0.14255833333333334
3998bcfec,0.568198092603378,0.2623811571576293,2575.9016459063064,0.4082716098815764,0.022431930693069306,0.17658725247524754
e62e5aa26,0.541103690087146,0.21861765976028233,4609.837189207946,0.1645784540668119,0.013408564814814814,0.09766782407407408
1eb8a0278,0.5601820915032679,0.17062098028203102,228.55285882666666,0.11646705882352942,0.011166666666666667,0.0
207d61997,0.5562621241830066,0.2472065141352673,904.4326218493751,0.2567563071895425,0.013383333333333334,0.14781666666666668
65d10be4d,0.4200174836601307,0.27009054154090484,66.89727394937499,0.27961986928104576,0.18399166666666666,0.061525
c7b468b32,0.5286847086056644,0.3269886585345862,571.5329925667385,0.39989633260711693,0.20596643518518518,0.21079861111111112
249112486,0.4309066620800367,0.2492334397170966,2118.5930065057946,0.26137117303061574,0.10961988304093567,0.0520906432748538
b243b8e93,0.42433901960784315,0.29541066115154263,2158.6827848421485,0.39982397058823527,0.2001125,0.09304375
89523a695,0.4020152505446623,0.20861993476676782,262.53489888580253,0.16465272331154684,0.06968888888888888,0.002688888888888889
b5fcc079e,0.39997176470588236,0.20399671685321227,277.3107327288889,0.2819614379084967,0.055125,0.03515833333333333
d4e83ee5b,0.5327891955135964,0.35106907843938934,3116.8159726869853,0.3428712176228516,0.20530864197530865,0.2681378600823045
74e316be1,0.4503275983596053,0.18437764462644596,794.6349044760188,0.3038685174505532,0.035355392156862744,0.001456971677559913
039509c40,0.1870679411764706,0.19244286231128227,171.793557984375,0.4305166339869281,0.5622583333333333,0.0
eeb60466e,0.5648553059895833,0.27034981767204497,494.7554284697533,0.189171875,0.0682177734375,0.16596435546875
82137b39f,0.46299850736142206,0.17974973044924672,3832.540390671406,0.10538822737861005,0.04529267589388697,0.001831026528258362
f70251906,0.32830503358750907,0.1786576963475538,2576.2950030477054,0.5919487109658679,0.09499421296296297,0.007789351851851852
e83f846eb,0.27383820261437913,0.18365264613990978,562.1049229863888,0.48459960784313727,0.18881666666666666,0.006358333333333333
60b9421cc,0.5159278971354166,0.3200829883134973,1398.249548053974,0.12478952205882353,0.16088134765625,0.174970703125
ae03f99f2,0.6314221895424836,0.33046508723048323,1752.7548999997223,0.09598604575163398,0.11885,0.3046583333333333
6a5c652b5,0.5062266097797143,0.29354750966959087,1966.8854543895745,0.2080914427499395,0.0893287037037037,0.14927469135802468
706a9cd5c,0.3857346690353994,0.31491832941540193,402.03715204720504,0.39998378076062635,0.22406040268456376,0.14313758389261744
62550cf78,0.4966998910675381,0.23615586461687205,843.6439810462481,0.1816863425925926,0.025260416666666667,0.04828125
701c5afba,0.5183553594771242,0.2099880321356086,603.1526666530556,0.19489715686274509,0.05005833333333334,0.001675
7bce76c66,0.7429392368458174,0.19195303231245697,178.55525161449975,0.16141486810551559,0.013929856115107914,0.25632194244604317
3b0b88ac2,0.5272658557250061,0.2684507453987403,1213.1276221269623,0.28474222343258293,0.039830246913580246,0.1464429012345679
a88d34ee3,0.4041488235294118,0.18647439671433622,207.26563630999996,0.159773431372549,0.08774166666666666,0.0
061378b30,0.4759641847730083,0.31964659785031435,280.89612122481435,0.20577649708532061,0.2551182432432432,0.10971283783783783
d5b9e0322,0.559568291390386,0.30465821376760155,2817.9844336485708,0.24257245436585465,0.05204604228994473,0.2492723492723493
a2dc697f6,0.24851702069716775,0.30248916639747164,283.01549295053155,0.3284423565722585,0.6229513888888889,0.014375
be7b65c23,0.5596789089347078,0.12776464038055554,546.8016966574371,0.1023518462367765,0.002577319587628866,0.019243986254295534
e37f4aa07,0.7333268954248365,0.23797910124757288,652.3526332330556,0.13946892156862745,0.003266666666666667,0.37106666666666666
7de2f688b,0.5450578249818446,0.19801982481014826,913.5684212254318,0.10796421114742193,0.04486111111111111,0.020162037037037037
e7020fa9a,0.5289733966503267,0.2499084546076448,927.4299775458254,0.34795152505446625,0.07856336805555555,0.07032118055555556
be23e42d0,0.5581460812245126,0.3307937137646512,949.6875505294194,0.2096523099268197,0.0967094017094017,0.25171652421652424
1c59cecac,0.5801738235294117,0.27604086778286324,4283.114266149375,0.28218934640522875,0.031091666666666667,0.19495833333333334
e7e1904f4,0.5894961645746165,0.21995672234299218,648.3155361380867,0.17241458743539256,0.025614539748953974,0.09116435669456067
d78d1dec0,0.4161413171750182,0.2096804849618292,246.89017920976804,0.2028874591503268,8.680555555555556e-05,0.06512152777777777
0443d6f82,0.48711225490196075,0.21934920715464215,911.3483743099999,0.12397303921568628,0.04275,0.005791666666666666
fa1a30192,0.45894218954248367,0.2767109744197833,484.7770342410417,0.1924738562091503,0.11033333333333334,0.10656666666666667
d4d6997e3,0.48881287581699345,0.3290914597657163,5633.138826186041,0.3211773529411765,0.16089166666666666,0.165125
d13d93f69,0.38242148148148153,0.17047430473254646,2159.1653503758025,0.2870636165577342,0.052833333333333336,0.0025
3bef75882,0.6073183231913455,0.26610642100467635,2718.23486682335,0.17051757944557133,0.06016379310344828,0.13125
60bf93971,0.3265722222222222,0.23005236419751296,2166.703361873264,0.4198273202614379,0.19345833333333334,0.04239166666666667
e9eeadf82,0.49588524722295496,0.16552957501771604,225.37495630448979,0.26360601864064015,0.0031203288490284004,0.04257286995515695
a4530b1d0,0.36757244808254685,0.1673400383072348,442.56264544970327,0.23106143042012126,0.013784461152882205,0.012541273819469309
da6bb3100,0.5214763163692443,0.21231071740983923,439.3324211062541,0.5606230447235074,0.009410112359550561,0.012265917602996255
79669f807,0.28733432070146064,0.27168687008749653,399.18401445907773,0.38309813580604657,0.407703886152162,0.0111247947454844
3af2b1473,0.42380997337206483,0.13932178622994268,5489.643416664523,0.1439959755507141,0.003564814814814815,0.010794753086419752
b8976d821,0.4514725626361656,0.2128157554468774,1058.3992879047912,0.21904137731481482,0.08591579861111111,0.03072482638888889
9eb98f34c,0.5381893464052288,0.2482391817180447,1254.633149383264,0.25253588235294117,0.040475,0.06599166666666667
e317b2a73,0.4826436274509804,0.21000267833560668,218.31233309972222,0.3963190522875817,0.07089166666666667,0.022883333333333332
ebd78e1d4,0.5544559803921569,0.24926813237789242,1460.3001831455556,0.21671800653594772,0.0398,0.07310833333333333
0822c54d5,0.5093867138828776,0.28343227661525294,316.80078801551434,0.15575998426126306,0.006730769230769231,0.1987876254180602
4036e0e12,0.5412090904424597,0.1726891959695656,161.4673375037691,0.23225461964890667,2.6178010471204188e-05,0.040602094240837695
0fb490c9b,0.34154790849673206,0.23561949927063716,348.80991033305554,0.3010207843137255,0.29108333333333336,0.0
284be445a,0.5280419494720965,0.1835007744196181,7474.322421869799,0.393507730015083,0.008173076923076924,0.05346955128205128
145883970,0.4628370736315359,0.2255895956160386,1568.4496030527325,0.1391255744485294,0.054033203125,0.0015559895833333333
e3d9dc96d,0.5893878903413218,0.17397642110971423,191.991357109244,0.13987279109174536,0.037098765432098765,0.0015046296296296296
6e643eba1,0.3388774836601307,0.2860892550119074,153.58068327083333,0.301688431372549,0.23940833333333333,0.08076666666666667
a1b3dafc9,0.5841154176514356,0.39593276223451435,2005.3780187621896,0.22239754300157563,0.2152134486607143,0.4441615513392857
bda2d149e,0.5090061111111112,0.28427842791451136,2176.5867043530557,0.31091738562091503,0.0302,0.19883333333333333
6cb5381cb,0.519445571331981,0.21431610295734377,1778.1279944463693,0.21562370542086567,0.05283251231527093,0.04526546250684182
a8a8f95f6,0.419256142580489,0.2169611862009661,3856.592259716269,0.5143277051561366,0.04469907407407407,0.015532407407407408
5eeb10b7a,0.5246572372004358,0.21797857183766384,13777.86008653429,0.13483866081154683,0.04774739583333333,0.040789930555555555
f03b04b1e,0.6588083808774347,0.17269921454535486,757.5891270724042,0.09216243688110697,0.0255685618729097,0.016714046822742475
a672ea96d,0.6014060945273632,0.21903967197613736,275.21491306657595,0.12823240415569212,0.007602611940298507,0.039020522388059704
aafb75ee8,0.41734434640522877,0.263769234405354,419.0084774382639,0.15655156862745098,0.2065,0.041716666666666666
e9cf01a21,0.4833232343863471,0.21482199342848898,3526.6241253107523,0.14084195715323167,0.03840856481481481,0.02898726851851852
1c74d62ed,0.34597928104575165,0.2397176529957834,1577.5319530049308,0.222070522875817,0.182025,0.0389
2148c2ef6,0.4633562872247875,0.27955523933827126,116.25705829421426,0.16679408418657565,0.08087883959044369,0.0977901023890785
479500716,0.460816146211571,0.184903727370015,559.1253161217205,0.4219850217864924,0.05121141975308642,4.6296296296296294e-05
1afdf61ec,0.6018689869281046,0.3185183053374835,660.2404417663888,0.113834477124183,0.048591666666666665,0.320925
110d4487e,0.5426602021146095,0.20163117821068857,767.0412941464436,0.28328201191102065,0.003714259920814042,0.07931492539238319
27cede3cf,0.4561972624336193,0.18655049573873644,1757.1963430090725,0.32178210422623915,0.0843234592013889,0.0009697808159722222
99dcd9020,0.48880049019607846,0.19917212654788877,7678.664522032708,0.14311254901960782,0.0106,0.0388
a13ed5e9d,0.5085705337690632,0.21893997642041527,1202.4468343599965,0.311983508835633,0.03697530864197531,0.042145061728395064
82aa52460,0.5446608519269777,0.2882040013519609,1198.1338598156215,0.22419080459770116,0.10868965517241379,0.12973275862068964
4c9f111f1,0.47349659586056647,0.18867005639297518,307.0233557568962,0.22948508986928104,0.006504629629629629,0.029675925925925925
eb6c692dc,0.3504861637277862,0.22577208371055088,249.52156640171876,0.28169284107085457,0.19993779274004683,0.0077978629976580794
109c4f5a8,0.572859416305811,0.24442010576653944,863.4951920510315,0.2638630005352017,0.01332196029776675,0.15125103391232422
eb652ec07,0.5720517106213555,0.19979376423501283,3871.955613525277,0.11907659919313637,0.006749775381850853,0.04458108715184187
026ebf139,0.46062309368191723,0.13640141013564058,176.41585603084278,0.2036339264100702,0.0068364197530864194,0.004861111111111111
1a9733afb,0.6208643227405906,0.20977977197692838,1181.758997851662,0.11502650868776629,0.04636015325670498,0.022755883962780516
1a54d4e92,0.4161283360566449,0.19974248911453274,1638.8788830608266,0.4897391748366013,0.05341435185185185,0.00980324074074074
8526200d3,0.47432899872912127,0.2480118798245582,749.9259181836205,0.2940687863108206,0.04310185185185185,0.009126157407407407
8df39788a,0.35194973788126366,0.22786469344205548,602.7799884541829,0.13685859204793027,0.07555555555555556,0.029192708333333334
045543730,0.39054008374183,0.23946827345161845,1475.2229103840725,0.131060648999183,0.16751627604166666,0.017470703125
bf50b399e,0.4252969607843137,0.22431104214679054,74.62166655555556,0.2055939869281046,0.14779166666666665,0.004033333333333333
dee525fcd,0.4227066738153595,0.22055938542590675,1056.7285694925945,0.43037908496732025,0.10892903645833334,0.00080078125
ceed27182,0.6548283632897604,0.24330997598235538,620.0268231351541,0.34392052469135803,0.010451388888888889,0.16002893518518518
9c87d70e5,0.5328796466503267,0.27127789390343116,1213.3702431396482,0.19819555078976037,0.07663628472222223,0.11762586805555555
4574e3de4,0.3791497385620915,0.14259374439480654,252.50216934104165,0.3188759803921568,0.05640833333333333,0.0
794a45833,0.5442077205882353,0.17517444765686116,915.7458282395351,0.3468476988017429,0.0051967592592592595,0.02217013888888889
800a7c025,0.5412686698136044,0.26201787961179407,430.9496563443073,0.1809222343258291,0.002484567901234568,0.10333333333333333
6c75b9082,0.4711853189949567,0.18709687122664462,6823.580471776725,0.3313528167899224,0.038314590542099194,0.02993800461361015
3f9f466d1,0.4284244054103123,0.2697525237259219,1673.0488478997543,0.30159036855482935,0.13616319444444444,0.031041666666666665
8bf9a6b80,0.39217730034722226,0.23232886928721003,1673.119221602281,0.24214026756535947,0.10796875,0.06219401041666667
3a3ae56f1,0.5810417858115469,0.2745454201469667,834.5842729563772,0.1254140625,0.009136284722222223,0.1788845486111111
9718baba0,0.4439297385620915,0.23147335166487523,982.8182981465973,0.13450647058823528,0.05499166666666667,0.022075
cdd7aee45,0.36424250167903416,0.23975572812636667,658.431757874838,0.19762639714755298,0.23349484823169034,0.007619047619047619
ba311fc1a,0.506344105543452,0.1984561759723245,577.4469204531867,0.2341023965141612,0.0343287037037037,0.03761574074074074
4060caeb1,0.5850815032679739,0.1600804313193729,291.1831277910416,0.20788408496732025,0.0012333333333333332,0.002608333333333333
5a2c8a05f,0.38699697784665105,0.17122059198097098,743.2672077089686,0.14833677578775617,0.03994770661437328,0.0006475006475006475
75bbaa3fa,0.3990281711450012,0.2128856648026186,505.57968801434384,0.5542686698136045,0.07005401234567901,0.04764660493827161
b4eb7f4df,0.4086861837327524,0.2209796587785404,1938.1405406373242,0.38355144789397244,0.023773148148148147,0.04524884259259259
fd32ce3ef,0.5370086011256355,0.3268256326788298,358.5552544044442,0.3464941902687001,0.07162615740740741,0.29325231481481484
a15d8c8a8,0.424855672998366,0.2908216799096051,2249.1971863919475,0.19186679176879085,0.17640625,0.0898046875
ab599a6ac,0.3872454611474219,0.21980594946647844,122.82428475567855,0.3770916621278141,0.11384259259259259,0.007065972222222223
81da09ea9,0.4147547385620915,0.2156980210333118,174.9778180632639,0.3436557189542484,0.04206666666666667,0.06589166666666667
0f122f712,0.5444524509803922,0.1870166635711995,5051.295724789931,0.26586016339869284,0.020591666666666668,0.01605
58a10d0cd,0.6224345063695976,0.2441129367507692,529.809189335663,0.0950648228640115,0.07816091954022988,0.08560481663929939
3b1976326,0.5306012091503267,0.22970681029568613,1226.3169985632637,0.22856918300653595,0.0379,0.012508333333333333
bfb33b149,0.49222267610748,0.27574529415111415,979.9685948590483,0.27703674201161943,0.08519675925925926,0.0850462962962963
375905770,0.4298162161196217,0.3167673222773129,1457.201856154627,0.31122733750597525,0.18894508999772158,0.15091364775575303
9ec161c16,0.5675477408354647,0.2328006249885541,269.9573990346165,0.15307226703390386,0.07602842809364549,0.04330267558528428
19f38a3f0,0.5372531009440813,0.2529249996733318,1194.986026625185,0.08506538852578069,0.0789037037037037,0.1398962962962963
e2f1f5377,0.4869309150326797,0.2222347549152524,313.4992141915972,0.0932428431372549,0.023991666666666668,0.0002
b912b1114,0.8167307972775887,0.22360048764264132,310.95579545187746,0.12013097553070815,0.0168698347107438,0.5821384297520661
bd9e9d9e2,0.5723012636165578,0.24349820377963188,768.5812937832098,0.3144999564270152,0.0565,0.056155555555555556
084874570,0.32138385620915033,0.18549971772959842,643.5600397760417,0.2573981045751634,0.16846666666666665,0.00115
3cc84c2f8,0.45224726211554855,0.21309524587993064,3689.9621675422395,0.39261649944258636,0.03334448160535117,0.03282608695652174
9a770c49a,0.6402729937335759,0.2661743181064985,2151.865375165326,0.20876473957280509,0.012053264604810996,0.25603951890034365
997db5df5,0.6097145061728395,0.31944765057598395,383.9745929396808,0.12054021423384169,0.1265625,0.2813599537037037
8705145ca,0.5683707664884136,0.20546011237900788,2332.2406126234505,0.29112397504456333,0.02956818181818182,0.08464772727272728
81d97fa9f,0.5963362964233313,0.14005188540308738,500.2854584679366,0.1632896968311134,0.008886054421768708,0.0011904761904761906
78b07d4e0,0.46544278019849916,0.19071921800974995,169.22396964728844,0.22512197409828127,0.08063271604938271,0.0
