PetID,perro_segmentado,pct_pixeles_perro_original,pct_pixeles_perro_modelo
1a1283447,True,0.28716471354166667,0.4535634566326531
90592e40c,True,0.19489197530864197,0.42055963010204084
e4e5ea1d2,True,0.47625833333333334,0.6074019451530612
e7a74fca8,True,0.1686574074074074,0.3622448979591837
a5595a935,True,0.28403010033444814,0.4860092474489796
c7575df7b,True,0.32088333333333335,0.4627311862244898
e81c6347b,True,0.1767556179775281,0.3104870854591837
76d5726c4,True,0.24748697916666668,0.4930843431122449
1a9e7158e,True,0.649375,0.8757174744897959
d38bcdf49,True,0.18331594505303425,0.3956273915816326
85a79f281,True,0.2931591796875,0.3811583227040816
91c2159dd,True,0.2815354938271605,0.24557557397959184
91d6a2898,True,0.20815833333333333,0.32083067602040816
cfddf0c47,True,0.2914322916666667,0.4204201211734694
072ae6d9e,True,0.1496219135802469,0.3466198979591837
b5df81f99,True,0.2753833333333333,0.30502630739795916
2c24655fe,True,0.12212191358024692,0.27596859056122447
c8208c3c9,True,0.4202752177755334,0.560905612244898
9a9f6c753,True,0.4509666666666667,0.6553332270408163
92b89a666,True,0.21690586419753086,0.4102758290816326
6819ce556,True,0.27544166666666664,0.41663345025510207
17bdf954a,True,0.17865162037037038,0.30642139668367346
53cd96ef8,True,0.33228125,0.41294642857142855
da327c74b,True,0.19452160493827161,0.3499282525510204
878e36da4,True,0.141275,0.23351801658163265
1ffe668f9,True,0.14591145833333333,0.2482860331632653
9a2f44ddf,True,0.4177916666666667,0.5272042410714286
d30b90a39,True,0.35994166666666666,0.48489317602040816
20559d623,True,0.17099537037037038,0.3621851084183674
3b0b2a86a,True,0.3664891975308642,0.6915058992346939
64c1c412b,True,0.2403125,0.41539779974489793
0e6dd5e23,True,0.33489197530864195,0.49392139668367346
184ea777b,True,0.24389322916666667,0.4845344387755102
86547ad6d,True,0.4902330508474576,0.671516262755102
ead547f1b,True,0.24914715719063546,0.4225924744897959
703f38466,True,0.35868055555555556,0.5626594387755102
60b188249,True,0.3537109375,0.4326769770408163
3c5e8cc5d,True,0.2989988425925926,0.4360451211734694
9f533475e,True,0.2570216049382716,0.4912906568877551
0636650db,True,0.2557125,0.333984375
d8128cefd,True,0.09989166666666667,0.1734295280612245
dd2ec7bf4,True,0.23271666666666666,0.36192602040816324
fcf377cce,True,0.32653093434343433,0.5353555484693877
d4b028ea8,True,0.3971604938271605,0.6825773278061225
7f8f45a35,True,0.3076333333333333,0.41111288265306123
c92256e41,True,0.34878748257254516,0.6325733418367347
6c3a05812,True,0.21911371237458194,0.36989795918367346
5d1fa8ddf,True,0.5635666666666667,0.7428252551020408
68cdd6d6b,True,0.2751838235294118,0.4450135522959184
1171c9a41,True,0.30345833333333333,0.4514309630102041
3db150833,True,0.3299537037037037,0.5478714923469388
3b8b38508,True,0.4379166666666667,0.6786312181122449
2e1d4e279,True,0.089725,0.15634964923469388
c3cafb38c,True,0.04423333333333333,0.07704878826530612
a6e902691,True,0.5724083333333333,0.7550621811224489
e3f841674,True,0.37794375,0.4530452806122449
2cea63a41,True,0.21710648148148148,0.3717713647959184
9a3c966a9,True,0.30516183035714284,0.4493383290816326
27104e464,True,0.19739166666666666,0.3282844387755102
da8a47785,True,0.26794560185185184,0.4661391900510204
1ba11aaaa,True,0.48131944444444447,0.6205157844387755
e5164d828,True,0.24815,0.42109773596938777
a0dd85af0,True,0.4173394097222222,0.7955994897959183
0392c0c81,True,0.04987955729166667,0.08629623724489796
fff24fcb5,True,0.6689555797836053,0.8097098214285714
1195168b6,True,0.356,0.4180484693877551
accca912b,True,0.2274122807017544,0.4118502869897959
12d514ef2,True,0.19386780753968255,0.3268893494897959
17e6747da,True,0.5815139949109415,0.7085658482142857
0052dcf47,True,0.262201605158458,0.32840401785714285
cdb855a69,True,0.3858826112412178,0.5831672512755102
6f93a41c5,True,0.2799,0.4531847895408163
dc56ff89a,True,0.4029083333333333,0.6478396045918368
23379775f,True,0.2508,0.4174107142857143
fca85f778,True,0.26526041666666667,0.41597576530612246
87f4ea65f,True,0.3994386574074074,0.5976761798469388
97dc6aa32,True,0.2941166666666667,0.4157565369897959
bb4c6519d,True,0.1633564814814815,0.347476881377551
d95eabfe9,True,0.31154541015625,0.3939931441326531
146d950bc,True,0.31986875,0.4024234693877551
0b8614414,True,0.24336666666666668,0.42344945790816324
20d4ea30e,True,0.8711935028248587,0.9969507334183674
f98750599,True,0.3210807291666667,0.5159239477040817
fc9b4b692,True,0.36504059076682316,0.4684311224489796
487abc5e1,True,0.17532407407407408,0.36130819515306123
5c66641a1,True,0.3164178240740741,0.5090880102040817
518f86025,True,0.23790123456790124,0.4397122130102041
8dfe4da6a,True,0.37563038130381304,0.5076530612244898
94bcf0199,True,0.22133680555555554,0.48377710459183676
e758e4c0c,True,0.2940335648148148,0.4245057397959184
782eb0d9d,True,0.4483801498127341,0.7593072385204082
7fd7b7583,True,0.27703964194373404,0.36953922193877553
7687b7da2,True,0.7679052337398374,0.8736248405612245
203e2bd3c,True,0.2883,0.4737922512755102
6b0103c04,True,0.23567669172932332,0.41410235969387754
f99a5e817,True,0.51085,0.6456871811224489
157e3e074,True,0.2602333333333333,0.41994180484693877
68731378e,True,0.122975,0.21348852040816327
eb8aeff64,True,0.3382583333333333,0.486148756377551
79f8b048f,True,0.15664444444444445,0.34823421556122447
846e720dc,True,0.08248842592592592,0.14353475765306123
9744dcc69,True,0.5523856209150326,0.7237125318877551
a2ae5fa7d,True,0.31933268229166667,0.5372289540816326
b9d6b1488,True,0.5014214046822743,0.6971460459183674
1ffb40e20,True,0.3575385802469136,0.6188416772959183
1ee56e81a,True,0.46658456486042693,0.7016501913265306
f4415e636,True,0.3740046296296296,0.486507493622449
f91147e5f,True,0.09075520833333334,0.20731026785714285
2418f7929,True,0.32500833333333334,0.4053332270408163
0e4049f6d,True,0.5643146355915465,0.7890226403061225
daf1a8d08,True,0.11208106884057971,0.22353316326530612
1ba69dec6,True,0.333359375,0.5046436543367347
cfe285c5f,True,0.1027875,0.1343670280612245
92caf1d01,True,0.1846348067915691,0.34470663265306123
37bf6da18,True,0.355927734375,0.48166454081632654
24d9b76ae,False,0.0,
c0ca6dd73,True,0.16034166666666666,0.2786192602040816
6f72c46b5,True,0.287802734375,0.4331154336734694
c8fc0d746,True,0.18515,0.22991071428571427
7b8924342,True,0.07345,0.12609614158163265
b8bf2c090,True,0.38251543209876543,0.5840840242346939
44bba906d,True,0.37896158854166667,0.6100725446428571
7d1d7a4f6,True,0.09502574906367041,0.16737085459183673
fbaec0999,True,0.46902222222222223,0.6630460778061225
43b277272,True,0.25090833333333334,0.38584183673469385
36cc00cf3,True,0.22860532407407408,0.3850047831632653
4bff9728d,True,0.08231666666666666,0.14132254464285715
77fa5cdd7,True,0.22082175925925926,0.3522999043367347
a76983523,True,0.20725,0.2888034119897959
c60e6aff7,True,0.2275439453125,0.29195232780612246
3304185a1,True,0.32359953703703703,0.5230189732142857
d7dc2efde,True,0.4103,0.6758410395408163
59b224cc9,True,0.12334166666666667,0.21480389030612246
32ef0472e,True,0.25345,0.3860610650510204
4f7aa1d3c,True,0.240725,0.36122847576530615
8b63e1b21,True,0.12474751170960187,0.2439014668367347
7395053bc,True,0.2165551839464883,0.37513950892857145
88030e16e,True,0.14003333333333334,0.24314413265306123
694caa813,True,0.19910330756013744,0.26052295918367346
4eb61ccb3,True,0.4024914089347079,0.6455078125
99558286a,True,0.14125771604938273,0.3253148915816326
7f8955f6a,True,0.15147551546391752,0.25916772959183676
9397426ea,True,0.26388451443569555,0.3607900191326531
cb9cffdff,True,0.22143229166666667,0.3576610331632653
11960b9ed,True,0.22478395061728396,0.38651945153061223
9dd9f107d,True,0.21557758620689654,0.38456632653061223
58fe1756c,True,0.14446666666666666,0.31676498724489793
ebbf04d10,True,0.23341820987654321,0.40762515943877553
30dbb2e50,True,0.2263427734375,0.2768056441326531
3536e1efd,True,0.19574906367041198,0.36716757015306123
de993d8ad,True,0.243925,0.4106544961734694
d8c1859cb,True,0.50785,0.7383011798469388
9ef475fbe,True,0.19613333333333333,0.33882732780612246
7ca780c35,True,0.32655092592592594,0.5351761798469388
c039154f9,True,0.908561872909699,0.9540218431122449
4be73c550,True,0.380075,0.4575095663265306
4683d863b,True,0.34460833333333335,0.5339604591836735
ff05d4438,True,0.43927603036876356,0.5393614477040817
79b514f79,True,0.03902006172839506,0.08382493622448979
4e7a22c99,True,0.5005381944444445,0.6698022959183674
8c36b62a9,True,0.25198333333333334,0.4294483418367347
6d59be88d,True,0.3004783950617284,0.5516183035714286
181fb7dae,True,0.30631637168141596,0.45157047193877553
1aef9fc86,True,0.3281833333333333,0.5412747130102041
b386bb45c,True,0.4097062211981567,0.4646843112244898
b7fa5b815,True,0.26220703125,0.44760443239795916
070faf086,True,0.29172284644194757,0.48652742346938777
36a216956,True,0.19591796875,0.3275669642857143
ae524a36a,True,0.37755794701986756,0.5060586734693877
154d24447,True,0.1703428093645485,0.2895607461734694
9e0b14cf6,True,0.17036666666666667,0.29647640306122447
80fcac43d,True,0.16725555555555555,0.3514429209183674
a2b42f2e5,True,0.20222800925925927,0.34207589285714285
0baab7556,True,0.18837962962962962,0.41848692602040816
e825b8b9f,True,0.16333333333333333,0.22401147959183673
14357e2ed,True,0.36739700374531836,0.5634367028061225
056437112,True,0.08922067901234568,0.1590202487244898
abc69ab7f,True,0.41808125,0.5170798788265306
dd5797b7f,True,0.37425,0.46366788903061223
28c005011,True,0.2860243055555556,0.4267578125
dc0ee2c73,True,0.26606203007518797,0.3854830994897959
124f45c2b,True,0.2039887152777778,0.45938297193877553
bcf13ec9d,True,0.2234,0.37527901785714285
2d33077f2,True,0.17844328703703705,0.2941047512755102
842528c2a,True,0.54649169921875,0.6522042410714286
96a1bce27,True,0.11877205882352941,0.23317920918367346
d2dd62cf2,True,0.3507368421052632,0.5589923469387755
53549acd2,True,0.28639513108614234,0.5332828443877551
f981112a8,True,0.24803385416666668,0.40126753826530615
d83aa1f02,True,0.13144097222222223,0.2112763073979592
9e27976e9,True,0.0036946614583333332,0.00665656887755102
3a67f200f,True,0.15536666666666665,0.27012914540816324
c93c0faa3,True,0.14376666666666665,0.25061782525510207
c9439e71b,True,0.4671875,0.5646922831632653
9725bf4d2,True,0.44583084279737,0.5798588966836735
a58d8080b,True,0.5577958015267176,0.8233019770408163
796774834,True,0.4973148148148148,0.8228236607142857
db635ae93,True,0.1611400462962963,0.2759486607142857
137916924,True,0.3076833333333333,0.4857700892857143
30e66b835,True,0.4903,0.7984295280612245
1bd200942,True,0.437375,0.5910993303571429
ff7ff0f3c,True,0.3261547888386124,0.44204400510204084
64568c4a6,True,0.18189138576779026,0.34048150510204084
caf3220f8,True,0.3653,0.6682876275510204
2d837689d,True,0.095975,0.1666533801020408
cc8bf5e79,True,0.34274444444444446,0.5436662946428571
4a8caef08,True,0.6138583333333333,0.7139269770408163
642a88a93,True,0.23538541666666668,0.4729153380102041
5f2edae7c,True,0.15975260416666667,0.27650669642857145
a22c43e29,True,0.2231051873198847,0.3352598852040816
92c2878db,True,0.26978051391862956,0.3031529017857143
d0b61aedc,True,0.2514966555183947,0.3212292729591837
bd5ac00df,True,0.43844086021505374,0.5321468431122449
2db6c996b,True,0.1744875,0.2281170280612245
f7af4ce3d,True,0.11598524305555556,0.25516183035714285
102482c40,True,0.19578993055555555,0.3766342474489796
7d028bdea,True,0.22239166666666665,0.37454161352040816
c6556750a,True,0.44704758382643,0.6367785395408163
defc7be05,True,0.36346435546875,0.47148038903061223
209e4f717,True,0.2381076388888889,0.3174625318877551
303ecdb58,True,0.36789402173913044,0.4975685586734694
4c1a9d86f,True,0.34152702702702703,0.5080117984693877
8c17f26c4,True,0.16169166666666668,0.27208227040816324
7ddc32b12,True,0.31845947265625,0.4159558354591837
3e4f81782,True,0.35791666666666666,0.6014827806122449
f2755d8bf,True,0.4265335648148148,0.5649314413265306
cad137e83,True,0.30045155993431855,0.5064174107142857
0e8c2a1aa,True,0.2236984126984127,0.35429288903061223
b8d244dd5,True,0.34723333333333334,0.5556441326530612
4e00cd0ac,True,0.1681640625,0.2198860012755102
8563bddec,True,0.20662658368786846,0.3409797512755102
f3b4e3f5c,True,0.4558707865168539,0.5178372130102041
ca144ac2a,True,0.23765833333333333,0.39975286989795916
b612d6ba3,True,0.14775716145833334,0.25452407525510207
c517992c8,True,0.24335205992509362,0.4721580038265306
661bcb904,True,0.24943636363636362,0.3336654974489796
d6e342121,True,0.249033203125,0.3219666772959184
4e01721aa,True,0.2781133333333333,0.3643773915816326
b90e6ec69,True,0.026259765625,0.02796157525510204
bbff353ce,True,0.46016296296296294,0.7361886160714286
4a0cda147,True,0.911025,0.998046875
7a54b760e,True,0.05892746913580247,0.13626036352040816
4c5dd1f7c,True,0.27505833333333335,0.41896524234693877
7be394a98,True,0.499875,0.7758490114795918
87074d17f,True,0.14614583333333334,0.18809789540816327
a578345c4,True,0.3193416666666667,0.44814253826530615
052b0ada8,True,0.34029166666666666,0.4534438775510204
529025eb8,True,0.2834159281716418,0.43100286989795916
3d3aef491,True,0.2511792452830189,0.4362643494897959
c37cd2095,True,0.5146632124352332,0.6242028061224489
a79fe858d,True,0.2509967320261438,0.4253627232142857
fd279ad95,True,0.18705729166666665,0.4277941645408163
c1ba2169b,True,0.311425,0.32505580357142855
d01e08ee2,True,0.24945592822180843,0.4024633290816326
fc4b199fa,True,0.3472696940104167,0.4330556441326531
ed6684f3a,True,0.1361936090225564,0.26650191326530615
27bf3ae34,True,0.3763117283950617,0.6818598533163265
cec359a78,True,0.3277111111111111,0.5443439094387755
ebcdfedd2,True,0.36443333333333333,0.5443837691326531
7f4fb6f7e,True,0.35559166666666664,0.5438855229591837
6c5f1f0a3,True,0.43129436119873815,0.5327248086734694
d4c9eaede,True,0.42606666666666665,0.6403659119897959
bd30ea4fa,True,0.07744140625,0.1350047831632653
6dac572be,True,0.47097222222222224,0.6503706951530612
fb0180584,True,0.052426083138173304,0.10241948341836735
281e2d7e8,True,0.289077868852459,0.5576570471938775
bf74b13ab,True,0.26143229166666665,0.498046875
02d6020a9,True,0.30572614107883817,0.5235172193877551
12f9b8e6c,True,0.3160669191919192,0.6173668686224489
468cec390,True,0.2924333333333333,0.49998007015306123
b2a23ac85,True,0.2452314814814815,0.3891501913265306
a92b06d0f,True,0.5181666666666667,0.672492825255102
7af7d9cb6,True,0.27498371335504884,0.32376036352040816
99558ec92,True,0.366225,0.5219626913265306
4d20f6163,True,0.29591796875,0.32979910714285715
d6cfa5d4b,True,0.39620128827518464,0.5815330038265306
5e390710c,True,0.2947,0.5007971938775511
056cc22d2,True,0.5564525462962963,0.7406927614795918
204a3b926,True,0.2350244140625,0.28746811224489793
640e18ef0,True,0.4111622073578595,0.5353954081632653
b63d76ef4,True,0.32764166666666666,0.49776785714285715
8435e081c,True,0.49578595317725754,0.6253985969387755
9c580ca06,True,0.16213738368910782,0.36678890306122447
706c85343,True,0.04230833333333334,0.07382015306122448
94fa9ff25,True,0.23326666666666668,0.33346619897959184
06bf9e676,True,0.27903333333333336,0.3819953762755102
e25d4dcb1,True,0.2780137772675086,0.36941964285714285
5c810c552,True,0.21890299479166667,0.33420360331632654
54c2d49bb,True,0.313134765625,0.5274832589285714
30dd541af,True,0.5153395061728395,0.6288464604591837
